
fireColorado2012,212019143803797505,ContinuingNews,Linked,Low,#IFWT Colorado Wildfires Getting Worse - http://t.co/OhpuHWbi
fireColorado2012,215449295938265089,MultimediaShare,Photo,Medium,Aftermath of a Forest Fire http://t.co/oWKjKt4H via @wordpressdotcom -- 16 #photos #wildfire #environment
fireColorado2012,214509692133703683,EmergingThreats,"Strong,Winds,Looting",High,"Unprecedented Colorado Wildfires Continue, As Strong Winds and Looting Add to the Problem: (The Blaze/AP) -- Cre... http://t.co/EerKtUjo"
fireColorado2012,212441208226717697,Irrelevant,,Low,Forest fires in Colorado and New Mexico. :(
fireColorado2012,217707215602192384,Irrelevant,,Low,#Colorado's forecast: mainly Smokey
fireColorado2012,212176367289253888,Sentiment,Pray,Low,"Pray for rain! RT @LarimerSheriff: #HighParkFire is now at 36,930 acres."
fireColorado2012,217728396854177793,MultimediaShare,Photo,Medium,"RT @OurPublicLands: Breaking: Fire just broke out west of Boulder, we are watching it develop from the office right now. http://t.co/cW4 ..."
fireColorado2012,212414263984275456,ContinuingNews,"@news_com_au:,Based_On_Author,Linked",Low,"RT @news_com_au: MORE firefighters have been recruited to help fight a raging wildfire in the western US state of Colorado, which... htt ..."
fireColorado2012,215578157523275776,ContinuingNews,Based_On_Author,Low,390 #HighParkFire evacuees  told they can return home Wednesday http://t.co/cVMgyEwm
fireColorado2012,212615137604018177,MovePeople,"evacuation,orders,issued",High,RT @LarimerSheriff: #HighParkFire evacuation orders issued for Pingree Park area.  25 notifications sent http://t.co/oSmxBfqJ
fireColorado2012,217479968219873280,MultimediaShare,Video,Medium,"I uploaded a @YouTube video http://t.co/slyZJfXY Waldo Canyon Fire - Colorado Springs, 9pm, June 25th"
fireColorado2012,212841818780467200,ContinuingNews,Linked,Low,Colorado to double wildfire crews http://t.co/Zky8ALMM
fireColorado2012,217745157259395073,MultimediaShare,Photo,Medium,#boulderfire viewed from NCAR. Flames were visible at ridge but air drops seem to be preventing rollover into canyon. http://t.co/9h3GuLoD
fireColorado2012,215869691003011072,Donations,donations,High,I'm at Target. Can someone tell me what donations are needed for #HighParkFire evacuees and firefighters?
fireColorado2012,216774209446215680,MovePeople,Evacuations,High,"RT @Bewickwren: #WaldoCanyonFire 11:21 p.m. Evacuations in Manitou Springs as fire makes late-night run, dispatchers say. #COFire
 http: ..."
fireColorado2012,217691780571856896,SignificantEventChange,"100,percent,contained",High,RT @DenverPostBrk: Colorado wildfire: Last Chance Fire 100 percent contained http://t.co/rxQq3JAf
fireColorado2012,214131592413712385,ContinuingNews,"@BreakingNews:,Based_On_Author,Linked",Low,"RT @BreakingNews: Officials: Colorado's High Park fire claims 181 homes, the most in state history - @denverpost http://t.co/Vf9Z667f"
fireColorado2012,217720503148888065,ServiceAvailable,"Heavy,air,tanker",Medium,RT @dailycamera: Dispatchers: Heavy air tanker now en route to #BisonFire  west of #boulder
fireColorado2012,213967951626383360,Factoid,acres,Low,Colorado wildfire: High Park Fire near Fort Collins devours 37000 acres
fireColorado2012,215174099247435776,Irrelevant,,Low,"Wind, Heat Hamper Colorado Wildfire Fight: Wind, Heat Hamper Colorado Wildfire Fight"
fireColorado2012,214425449537867776,SignificantEventChange,"Re-Evacuations,announced",High,"#HighParkFire UPDATE: Re-Evacuations being announced for Hwy 14, east of Seaman Reservoir."
fireColorado2012,212298199229149184,ContinuingNews,@CBSDenver,Low,"RT @CBSDenver #HighParkFire continues to have multiple ""heads,"" or fronts firefighters are working. Some homes found not burned in fire area"
fireColorado2012,213391209673134080,Factoid,"square,miles.",Low,"#HighParkFire has burned about 73 square miles. Washington, DC measures 68 square miles. NASA photo t.co"
fireColorado2012,216934155034963969,ContinuingNews,"@denverpost,Linked",Low,RT @denverpost High Park fire competes with blazes across the state http://t.co/LyT8bPOF &gt; &gt; seems the whole state is on fire #HighParkFire
fireColorado2012,213702829674741761,ServiceAvailable,"Disaster,Recovery,Center,opened",High,RT @COEmergency: #HighParkFire Disaster Recovery Center opened this morning at CSU Johnson Hall to bring together resources. http://t.co ...
fireColorado2012,213295311106482178,ContinuingNews,"@DenverChannel:,Based_On_Author",Low,RT @DenverChannel: Watch #HighParkFire live update from officials:  http://t.co/ShSjABQq
fireColorado2012,213470175830351872,ContinuingNews,Linked,Low,"More evacuated as wildfires spread in New Mexico, Colorado http://t.co/9THdcRnY"
fireColorado2012,216654818595450882,Irrelevant,,Low,@ashergrey @NWSSaltLakeCity #ConnecttheDots #utheat &amp; #wildfire fueled by climate change http://t.co/WyG4Db5c
fireColorado2012,216749215613857792,Unknown,,Low,"RT @james_willstrop: Whilst the floods cause havoc in Yorkshire, Colorado is burning. Wild fires are closing in on Estes Park! Desperate ..."
fireColorado2012,213553466344341504,Factoid,contained;,Low,Colorado High Park fire now 15% contained; hundreds of homes to be evacuated – InciWeb via @NBCNews http://t.co/jyhWaOg5
fireColorado2012,212000114246553600,MultimediaShare,Photo,Medium,RT @jawtry: RT @runnermwilliams: SW side of Ft Collins. It's like a scene from Independence Day. #highparkfire http://t.co/NYFVinVM
fireColorado2012,215011481916424193,Weather,"temperatures,winds",Medium,Wind and heat fuel Colorado wildfire: Forecasters are expecting warmer than normal temperatures and gusty winds ... http://t.co/4tlsHcv9
fireColorado2012,214485545521385473,MultimediaShare,Photo,Medium,#highparkfire from Loveland  http://t.co/WDBh0E7G
fireColorado2012,217724286427860992,MultimediaShare,Photo,Medium,A couple hours outside of yellowstone and the skies are filled with smoke. Colorado fires? http://t.co/38RpnjFu
fireColorado2012,216305818927251456,MovePeople,,High,RT @tri1025: RT @LarimerSheriff: #HighParkFire Residents of Red Feather Lakes and Crystal Lakes need to use Cherokee Park Road (CR 80C)...
fireColorado2012,215465313989427200,Factoid,"acreage,containment.",Medium,"RT @LarimerSheriff: #HighParkFire New acreage for High Park Fire is 65,738 with 55% containment.  Here is link for updated map http://t. ..."
fireColorado2012,217352981446787072,Factoid,,Low,"#newbedon 6/26/2012 12:26:07 AM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/2ILQbLn8"
fireColorado2012,214745932141563913,Official,Officials,Medium,RT @CNNLive: Officials in #Colorado update the status of the High Park #wildfire.  Live: http://t.co/t3AZmcW2
fireColorado2012,212158197543337984,Factoid,"sq,miles",Low,#highparkfire apparently now larger than the city of Boulder at approximately 31.25 sq miles
fireColorado2012,217679969407602688,Sentiment,Praying,Low,RT @reesaface: Praying for safety for everyone who lives in the springs near the fire and all the other fires going on in Colorado right ...
fireColorado2012,217680296563326978,SignificantEventChange,"evacuation,area,expanded",High,#WaldoFire Pre evacuation area has been expanded for the Woodland Park area  per text from #TCSO
fireColorado2012,212228347286130689,Discussion,,Low,"Due to Colorado wildfires, the trip is cancelled. So instead we will be driving through Nevada, and going to California."
fireColorado2012,216550187492057088,Donations,Donationsl,Medium,"RT @SMDayFoCo2012: Donationsl continue for #HighParkFire at Foothills Mall. #HelpColoradoNow. If you are out an about this morning,... h ..."
fireColorado2012,215763893904089088,CleanUp,,Medium,"Boulder, CO; Volunteers take on work of reseeding Fourmile Fire burn area: http://t.co/u8z4SPDA"
fireColorado2012,215855174546231296,Weather,degrees,High,Just when we thought it was safe to go outside. #CO #Wx  &gt;&gt; Fri=97 degrees Sat=100 degrees. You know what that means. #HighParkFire
fireColorado2012,211893016892424192,Factoid,"acres,sq.,miles)",Medium,"RT @denverpost: #HighParkFire, at 14,000 acres (22 sq. miles), is roughly the same size as the city of #Boulder (24 sq. miles): http://t ..."
fireColorado2012,212525333348491264,ContinuingNews,Linked,Low,BBC News - Hundreds forced from their homes by Colorado wildfire http://t.co/rAKBJwQJ
fireColorado2012,211557401231495171,FirstPartyObservation,Photo,Medium,RT @northfortynews: Tanker helicopter heads up to Paradise Park to drop water on #HighParkFire. http://t.co/7atRS5cy
fireColorado2012,216900122443923456,ContinuingNews,"@AP:,Based_On_Author",Low,RT @AP: Wildfire near Colorado Springs quickly becoming dangerous threat as thousands of residents evacuate homes: http://t.co/ZTtTJqY9 -JM
fireColorado2012,212002932818841602,Factoid,acres,Medium,"RT @9NEWS: #HighParkFire press conference: 20,000 acres, 0 containment, Type 1 Incident Command takes over tomorrow"
fireColorado2012,217742238061563904,ContinuingNews,"AP,Linked",Low,"Video: AP  - AP Top Stories: Here's the latest news for Tuesday, June 26: Colorado fires rage in hot, dry condit... http://t.co/002ENi0t"
fireColorado2012,216920003461648385,Donations,,Medium,Hanhnenberg: Currently we have the resources we need and will continue to but there will be competition for resources. #HighParkFire
fireColorado2012,217305728438902786,Factoid,,Low,"#newbedon 6/25/2012 9:18:21 PM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/TaLcSsIr"
fireColorado2012,213015790109196288,MultimediaShare,map,Medium,RT @gbrockell: Wow this is the most amazing map of the #highparkfire I have seen. Takes a while to load but worth it. http://t.co/g4qpMOL4
fireColorado2012,211971932697010178,FirstPartyObservation,"miles,away!,Photo",High,RT @SignaramaFC: Mulberry &amp; Lemay vie west 30 min ago. Can hardly believe it's actually 15 miles away!  #highparkfire http://t.co/vm ...
fireColorado2012,217008167752699904,MultimediaShare,Photo,Medium,This fire is for sure growing. #waldofire   @ Altimira http://t.co/9TQzWup8
fireColorado2012,212025686918049793,ContinuingNews,Linked,Low,RT @cnnbrk: Colorado #wildfire doubles in size on Sunday. http://t.co/CepAPje9
fireColorado2012,216868350607884288,ContinuingNews,Yahoo!,Low,"New Colorado wildfire erupts, grows out of control - Yahoo! News http://t.co/kOKAVruc"
fireColorado2012,216951989232349184,Weather,"TEMP,degrees.",High,CURRENT TEMP in Colorado Springs is 95 degrees. #WaldoCanyonFire
fireColorado2012,212587354542706688,ContinuingNews,Linked,Low,High Park Wildfires Whip Through Colorado http://t.co/x0ARQdcY
fireColorado2012,212201952547840000,Irrelevant,,Low,"Follow @TaliahBeatz RT @ressiVdanor RT @HADIARE: #OPENFOLLOW Fort Collins, Colorado Wildfire Spreads As New Mexico ...  Follow @JiNxBeatz"
fireColorado2012,215023850889547776,Factoid,contained,Low,Colorado wildfire now 50 percent contained http://t.co/JOhi7rMx #bay2biz
fireColorado2012,212061829235613698,Irrelevant,,Low,"Sunset I shot last April on top of Buckhorn Mountain, at #ShilohGuestRanch, now under #HighParkFire.  http://t.co/vVG1oCBO"
fireColorado2012,215317343130238976,ContinuingNews,"@EmrgncyNewsWire:,Based_On_Author",Low,RT @EmrgncyNewsWire: Wildfires could force more evacuations - WTVQ http://t.co/M4ZZEu6w #Wildfire
fireColorado2012,213662769889812482,Discussion,,Low,"RT @USFWSHQ: We're reading @latimes: Colorado wildfire could burn all summer, officials fear http://t.co/hKuBfAU1"
fireColorado2012,216262361781248003,Donations,,Medium,Fresh fruit for #HighParkFire personnel staying on campus not needed. Plenty of fruit already! Please donate $ to @NoCORedCross instead
fireColorado2012,213007598637678592,ContinuingNews,Linked,Low,"Colorado wildfire smoke chokes Cheyenne, Wyo. – http://t.co/JHBKgAAs http://t.co/3mnGdYqf"
fireColorado2012,213748442739118080,Donations,donate,Medium,RT @COEmergency: Want to donate to #HighParkFire families? Go to http://t.co/lo57JOy8
fireColorado2012,214349314556821504,ContinuingNews,Linked,Low,Colorado Sees Record Fire Damage http://t.co/8e0BxjxW
fireColorado2012,211976521278164993,MultimediaShare,Photo,Medium,#wildfire high park fire  http://t.co/OHB5nPtY
fireColorado2012,213275195224494080,Donations,fundraiser,Medium,"RT @paterosbrew: #HighParkFire fundraiser THIS SATURDAY, from 11-2. With @TheWaffleLab and many others, so stay tuned for more details."
fireColorado2012,216958289055977473,Sentiment,praying,Low,"Be praying, this is very close to where my parents and sister live...WALDO CANYON FIRE - Colorado Springs Gazette, CO http://t.co/9mQ2VNrm"
fireColorado2012,213303712284811264,Official,"live,briefing:",High,"RT @coloradoan: #HighParkFire live briefing: Commander, ""This fire could cross the river. If it does, we're going to have a hard time wi ..."
fireColorado2012,212937008484589570,Official,"live,briefing:",Medium,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: Not the kind of fire where we fight for a couple days and head home. Here a long time."
fireColorado2012,214168795881811969,ContinuingNews,Linked,Low,High Park Fire 2012: Colorado Blaze Burns Record Number Of Homes: DENVER -- Additional crews were arriving Satur... http://t.co/sujgYpDy
fireColorado2012,217744897220943873,FirstPartyObservation,,Medium,Watched the smoke plumes grow and spread driving home from work this afternoon. Scary stuff. #FlagstaffFire
fireColorado2012,215352826958843904,Factoid,contained,Low,"RT @HuffingtonPost: Massive Colo. wildfire 50 percent contained, but still growing #HighParkFire  http://t.co/OOCVLbIC"
fireColorado2012,211964198396231680,MovePeople,"don't,wait",Medium,RT @HumaneSociety If you are evacuating please don't wait - take your pets when you evacuate! #highparkfire #wildfire #COwx
fireColorado2012,212242750534451200,Volunteer,"volunteer,call",Medium,RT @SMEM911: RT @nocoredcross: #HighParkFire @RedCrossDenver @NoCORedCross People who want to volunteer may call 211 to be put on a wait ...
fireColorado2012,212452734148939776,Factoid,"acres,dead:",Medium,"Colorado fire: 41,140 acres burned, 1 dead: Firefighters were hoping to get control Tuesday of a fast-moving wil... http://t.co/S2s77VSh"
fireColorado2012,211884082991333376,FirstPartyObservation,here,High,Huge forest fire here in Colorado up in the mountains
fireColorado2012,213751626211667968,Factoid,"homes,lost.",Medium,RT @850KOA: Devasting update from #HighParkFire.  112 homes lost.  More likely to be counted in the coming days.
fireColorado2012,211877049147736064,Factoid,"acres,sq,mi",Low,RT @KyleLSaunders: Just some perspective: 14000 acres = 21.87500 sq mi #highparkfire; @LarimerSheriff notes still 0% containment--so sco ...
fireColorado2012,216685898392276992,ServiceAvailable,"aid,distribution,center",High,RT @reporterherald: Red Cross aid distribution center for #HighParkFire set up in old Mervyns building at Foothills Mall. http://t.co/uM ...
fireColorado2012,217101704905232385,Sentiment,Hope,Low,Hope this rain is making it up to the fire and doing the firefighters some good. #HighParkFire
fireColorado2012,212032414564880384,MultimediaShare,Map,Medium,"#LarimerCounty Colorado, #HighParkFire Map of fire: http://t.co/Dkm0JXmF"
fireColorado2012,216984293770141696,SignificantEventChange,"POLICE,closing",High,Colorado Springs POLICE are closing PALMER PARK as a PRECAUTION ONLY!!!!! #WaldoCanyonFire
fireColorado2012,213336062980915200,Official,Linked,Medium,"RT @LarimerCounty #HighParkFire website containing fire info, maps, Disaster Recovery Center details http://t.co/DrqfMMvO #cofire #smem"
fireColorado2012,216979315110318080,Discussion,,Low,"RT @sammyjwebb: It's really scary when 1,000 acres burning is considered a ""spot fire"" of the main event #HighParkFire"
fireColorado2012,213469647377408000,Factoid,contained,Low,"RT @TimesCall: #HighParkfire 15% contained, but jumps the Poudre
http://t.co/hRxk47UA"
fireColorado2012,211681309368655872,ContinuingNews,"Fox,News:,CBS",Low,Large wildfire in northern Colorado prompts evacuations - Fox News: CBS NewsLarge wildfire in northern Colorado ... http://t.co/BvG6xSRH
fireColorado2012,214826689233027072,ContinuingNews,"@denverpost,Linked",Low,"RT @timmytink: Colorado wildfire: Extreme weather conditions stoke High Park Fire, tax firefighters http://t.co/TIIaLAVY via @denverpost"
fireColorado2012,213416409043181568,ContinuingNews,Based_On_Author,Low,Watch live:  Colorado Wildfire Aerials http://t.co/DwR1UnqW
fireColorado2012,217276200555528192,MultimediaShare,(PHOTOS...,Medium,Huffingtonpost news Colorado Wildfires 2012 Photos: Pictures Of Colorado's Worst Fire Season In A Decade (PHOTOS...  http://t.co/zzmxORi0
fireColorado2012,216366107873914880,MultimediaShare,"photo,gallery:",Medium,Photographer was in Glacier View as #HighParkFire evacuations were declared. His photo gallery: http://t.co/Yr8Rcv4J
fireColorado2012,213002380910927874,ContinuingNews,"USA,TODAY:",Low,"Colorado wildfire smoke blows into Cheyenne, Wyo. - USA TODAY: USA TODAYColorado wildfire smoke blows into Cheyenne, Wyo.USA TODAYLOV..."
fireColorado2012,212319443383103488,Irrelevant,,Low,@scottbalster @gnip @mapbiquity @imnickarmstrong any ideas on a domain name? Re #HighParkFire house matching w displaced people.
fireColorado2012,211848238465159170,Official,Gov,Low,"According to Gov Hickenlooper, One third of all fire retardant equipment in the country is here in Larimer County. #highparkfire"
fireColorado2012,214194607657992192,Factoid,"containment,acres.",Medium,"RT @9NEWS: #HIGHPARKFIRE now 45% containment, has burned 55,050 acres.  #9NEWS"
fireColorado2012,211991952135172098,MultimediaShare,Photo,Medium,This is crazy #highparkfire http://t.co/TJyXcdNN
fireColorado2012,213671603081457664,ContinuingNews,"@denverpost:,Based_On_Author,Linked",Low,"RT @denverpost: #HighParkFire has now burned more than 50,000 acres, fire officials say http://t.co/bzOBq2N9"
fireColorado2012,217088622871060480,Irrelevant,,Low,Raining hard here. Unexpected. REALLY hope it's raining on the #HighParkFire as well!!!
fireColorado2012,214722393673969665,Weather,"record,heat",High,"RT @denvernews: Denver News: Colorado to sizzle with record heat Monday, fire danger is high http://t.co/gnzPRjgX"
fireColorado2012,214479962911154176,Irrelevant,,Low,Worst Colorado wildfire i... http://t.co/rFBZXtQ1
fireColorado2012,211790625530593282,MovePeople,"Evacs:,notices",Low,"New #HighParkFire Evacs: 474 evac notices S &amp; W of Bellvue includes Lory State Park, Redstone Canyon &amp; Buckhorn Rd to Stove Prairie School"
fireColorado2012,212227898512388096,Sentiment,"Best,wishes",Low,RT @danbaileyphoto: Best wishes to all of my Northern Colorado friends who are in the path of the out of control High Park Fire.
fireColorado2012,212692916794163200,Discussion,,Low,"Beyond the trauma of losing a home, the #HighParkFire is going to take a chunk out of property tax revenue. http://t.co/l8vX6mAF"
fireColorado2012,217019005830049793,ContinuingNews,Linked,Low,Thousands Evacuated as Colorado Wildfires Close in on Tourist Destinations  http://t.co/fuJkHpCX
fireColorado2012,212617058616225792,MultimediaShare,"panorama,shot,Photo",Medium,RT @gannett: Terrific panorama shot of the #HighParkFire from @MattStephens with the @coloradoan.  http://t.co/fkp7jsfK
fireColorado2012,217420929200959488,ThirdPartyObservation,responding,Medium,RT @9NEWS: #COFire RT @RedCrossDenver: Local @NoCORedCross volunteers are responding to a fire near #loc Last Chance
fireColorado2012,216759722336980992,MultimediaShare,Picture.,Medium,Sunset + High Park Fire = Intense Picture. #highparkfire #fortcollins http://t.co/DAq8TO3j
fireColorado2012,211703656611979265,ContinuingNews,Based_On_Author,Low,India Large wildfire in N. Colorado prompts evacuations http://t.co/uprHT63g
fireColorado2012,212462741770862592,ContinuingNews,Linked,Low,VIDEO: Colorado wildfire 'moving fast' http://t.co/RvRouaTA
fireColorado2012,216962340774617089,ContinuingNews,Linked,Low,Thousands evacuated as Colorado wildfire nears http://t.co/1jtGu6Bb
fireColorado2012,215815987151376385,MultimediaShare,Photo,Low,RT @tmrounsaville: View of #highparkfire from #hughesstadium #csu the smoke was unreal on Sunday @coloradostateu http://t.co/eFSGrLpc
fireColorado2012,214915876930068481,Factoid,acres;,Low,"Colorado fire tops 58,000 acres; weather stays hot and windy: Firefighters in Colorado faced another round of ni... http://t.co/AaFS5McP"
fireColorado2012,212659349779267584,Irrelevant,,Low,Is the Colorado Wildfire the Future Norm? http://t.co/yfgHINNf
fireColorado2012,212595864772952064,Irrelevant,,Low,@KateWilson0605 thanks! I just built it fast as I didn't have much time! God bless you! #HighParkFire
fireColorado2012,212384295719931904,Factoid,"acres;,dead;,burned",Medium,"RT @dailycamera: #HighParkFire has grown to 41,000 acres; one dead; more than 100 structures burned in #Larimer.  via @denverpost.  http ..."
fireColorado2012,217462574432780289,Factoid,acres,Medium,"RT @9NEWS: UPDATE: #LastChanceFire has burned an estimated at 38,400 acres, has been fully contained on the northwest quadrant from fire PIO"
fireColorado2012,211964315853524993,MovePeople,"leave,NOW!",High,"RT @HumaneSociety: Crystal Mtn Road, Upper Buckhorn, leave NOW! Take pets! Burn pattern of #HighParkFire could cut off exit via @Larimer ..."
fireColorado2012,214385830171648000,Factoid,acres,Low,"RT @SeverePlains: #HighParkFire now most destructive in #COFire history, taking 181 homes. Now over 55k acres w/ $10.8M in damage: http: ..."
fireColorado2012,212231669170716672,Sentiment,thoughts/prayers.,Low,MT @KyleClark: Please keep #HighParkFire firefighters in your thoughts/prayers. Difficult day looms for them.
fireColorado2012,215543047017074690,Irrelevant,,Low,RT @TyCBS4: This sign welcomes evacuees back into the Soldier Canyon area #HighParkFire @CBSDenver http://t.co/mtFLYtPO
fireColorado2012,216336307352371200,MultimediaShare,Photo,Medium,#HighParkFire from I-25. http://t.co/2nXZFfIv
fireColorado2012,211607187653533697,Weather,"degrees,cooler",Medium,20F degrees cooler tomorrow in North Central &amp; Northeastern #Colorado. Highs in the mid and upper 70'S. #HighParkFire #COwx #Heat #Coolbreak
fireColorado2012,212099863171710976,ContinuingNews,CNN:,Low,CNN: Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Col... http://t.co/1whTp6PL #news
fireColorado2012,217429728829784064,MultimediaShare,Photo,Medium,"Forest fires in Colorado!
#awful http://t.co/lt95X3yL"
fireColorado2012,217393586537377792,Advice,"closed,Road,closure",High,"RT @9NEWS: from http://t.co/GHDZ1Bsc: CO 71 is closed Limon to Brush due to wildfire. Road closure began June 25th, 2012 at 3:41pm. #COFire"
fireColorado2012,212539984052363265,ContinuingNews,"Based_On_Author,Linked",Low,"RT @NBCNews: New Mexico, Colorado wildfires burn out of control http://t.co/G415N0Hi"
fireColorado2012,217409776542433281,MovePeople,evacuated,High,"RT @merici: Last Chance, Colorado. We drove up just as they closed the highway and evacuated the town. #cofire http://t.co/8qdYFDmv"
fireColorado2012,217663359955378177,Factoid,,Low,"#newbedon 6/26/2012 8:59:26 PM Colorado fire near Pike's Peak forces 11,000 from homes http://t.co/Krvavzxj"
fireColorado2012,214426300994162688,SignificantEventChange,"Re-Evacuations,announced",High,"RT @coloradoan: #HighParkFire UPDATE: Re-Evacuations being announced for Hwy 14, east of Seaman Reservoir."
fireColorado2012,214226740220928000,ContinuingNews,Linked,Low,Wildfire destroys 181 homes in Colorado: Additional crews were joining the fight Saturday against a wildfire in ... http://t.co/fqUi3Wu6
fireColorado2012,215821620097462272,Irrelevant,,Low,USFS forest ecologist: Not just forests out of whack. It's whole life zones out of whack. #highparkfire #haymanfire
fireColorado2012,216608731599872000,Irrelevant,,Low,"@KyleLSaunders Well, we have a report/block button for a reason. Although, I did make some really low-brow #highparkfire jokes a week ago..."
fireColorado2012,216199195542036481,ContinuingNews,"@denverpost:,Based_On_Author,Linked",Low,"RT @denverpost: Firefighters hope to fully contain #HighParkFire, Colorado's costliest wildfire, on or about July 8: http://t.co/GFJsaNPF"
fireColorado2012,212315735609966592,Factoid,cause,Medium,RT @9NEWS: #HighParkFire - CONFIRMED cause of fire is lightning strike
fireColorado2012,213266525606526977,ContinuingNews,"@DenverChannel:,Based_On_Author",Low,RT @DenverChannel: RT @1310kfkanews: @larimersheriff just told 1310 KFKA the acreage of the #Highparkfire may grow significantly today
fireColorado2012,213307550081359872,Irrelevant,,Low,"RT @MickeyFactz Sad Really: I know we not talking about bottle fights... Not when Colorado has wildfires, KKK ... http://t.co/K4u2BXnL"
fireColorado2012,212604953846480896,Irrelevant,,Low,"It is doingsome raining #onthefarm!!!   LORD send of this to put out the fires in Colorado.  #Thrutheflames safety!!!  
#BelovedofGOD"
fireColorado2012,212311709082337281,MultimediaShare,pics.,Medium,The copter is on the way to the #HighParkFire. We'll be airing it live throughout our coverage. You can also follow @CodyCrouch for pics.
fireColorado2012,216664859759214592,Hashtags,#waldofire,Medium,RT @VisitCOS: Follow #waldofire for information and updated evacuations
fireColorado2012,212137133736075264,ContinuingNews,"Based_On_Author,Linked",Low,Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Colorado ... http://t.co/OoYTzBfx #CNN
fireColorado2012,212212127929344001,Official,briefing:n3pm,Medium,"Next #HighParkFire RESIDENT briefing:
3pm McKee bldg at The Ranch in Loveland. @DenverChannel #Denver7"
fireColorado2012,214917449777295365,ContinuingNews,Linked,Low,High Winds Hamper Efforts to Fight Historic Colorado Wildfire http://t.co/uK4y4PIl
fireColorado2012,211931512180965378,Donations,donating,Medium,"RT @TigerAngel2: RT @HumaneSociety: Not affected by #highparkfire? Help @LarimerHumane by donating wet dog/cat food, or on their site ht ..."
fireColorado2012,217458048770375681,Factoid,"acres,homes,truck",Medium,"RT @CBSDenver: #LastChanceFire burns est'd 25,500 acres of grass and farmland; 2 homes &amp; 1 fire truck lost, 3 other structures burne ..."
fireColorado2012,212197095518633984,Discussion,,Low,@wind4me Great point. Did see a request for tankers form Canada to aid has been made. #HighParkFire
fireColorado2012,214570425664024576,MultimediaShare,Photo,Medium,RT @brianlphoto: Sunset in my hometown Fort Collins. High Park Fire smoke. #HighParkFire http://t.co/snllB0fB
fireColorado2012,212373109477617664,Factoid,acres.,Low,"Current estimate for #HighParkFire is 41,140 acres. They will know more in the morning after a night IR picture is taken."
fireColorado2012,212429443170435072,Unknown,,Low,"RT @jawtry: RT @travisswan: #HighParkFire 3 panoramas I took today from h.287, Bingham Hl Rd, &amp; ridge above Co Rd 23. @coloradoan ht ..."
fireColorado2012,215079349928476673,Official,"@LarimerSheriff:,Based_On_Author",Medium,RT @LarimerSheriff: #HighParkFire Final Evening Update for 6-18-12.  Made some progress on containment! Check out the link. http://t.co/ ...
fireColorado2012,212200052511342594,Factoid,"square,miles.",Low,RT @TimesCall: Colorado's High Park fire has burned nearly 58 square miles. http://t.co/dqqFGDjr
fireColorado2012,216650766893596672,Irrelevant,,Low,RT @krccfm: Official hashtag for fire is #waldofire
fireColorado2012,213356292113305600,Weather,Thunderstorms,Medium,RT @doyourpartorg: Thunderstorms expected to affect NW portion of the #HighParkFire by 2:30 pm today - 20-30 mph gusts w/light to modera ...
fireColorado2012,213413158474358784,Sentiment,#grateful,Low,"RT @themishawaka: As per this morning's burn maps, we've still managed to remain away from the fire. #HighParkFire #grateful"
fireColorado2012,214012344139911168,EmergingThreats,threatens,High,"RT @KyleLSaunders: Whoops, wrong link: #HighParkFire threatens largest Buddhist temple in North America http://t.co/I74jaJfG"
fireColorado2012,212231891477217283,MultimediaShare,Map,Medium,RT @LarimerCounty: Map of #HighParkFire as of 00:20 this morning. http://t.co/5NcEjnop
fireColorado2012,217079399613337602,InformationWanted,"What,is,going,on",Low,MY GOODNESS! My hometown of Colorado Springs seems to be in fire turmoil! What is going on down there!? If... http://t.co/w9GtoDlu
fireColorado2012,214794103693643776,Weather,"heat,winds,humidity.",High,"RT @Meagan9News: Concern today for #highparkfire: Explosive weather conditions because of heat, high winds and low humidity."
fireColorado2012,212377068904787969,ContinuingNews,"Based_On_Author,Linked",Low,RT @YahooNews: Hundreds are evacuated as the wildfires in Colorado and New Mexico continue to spread: http://t.co/kE24RNiZ
fireColorado2012,212552097219100673,MovePeople,"Pre-evacuation,notice",High,"Pre-evacuation notice for part Glacier View CR74E, S &amp; E of McNay Hill. Hewlett Gulch Road, Deer Meadow Way, Gordon Creek Lane #HighParkFire"
fireColorado2012,214182184104370176,ContinuingNews,"[Denver,News],Based_On_Author,Linked",Low,[Denver News] Colorado wildfire ranks as most destructive in state history: DENVER (Reuters) - An 85-square-mile... http://t.co/yHGdSthP
fireColorado2012,212679595655299072,ServiceAvailable,"ready,evacuated,animals",Medium,RT @coloradoan: RT @LarimerHumane: ready for more evacuated animals from #highparkfire - call dispatch at 970-226-3647 ext. 7 to find ou ...
fireColorado2012,217569856327909376,Factoid,,Low,"#newbedon 6/26/2012 2:47:53 PM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/2ILQbLn8"
fireColorado2012,215806621253771266,Irrelevant,,Low,"Colorado. Soon to feature plagues of locusts.: First, the big fire came.

Then, the firefighters arrived to fig... http://t.co/YK4MzHPZ"
